deltaTime	endTimeStep
3600		43800
1243	-3.72335866564371
1244	-3.72532448506454
1245	-3.72730490763387
1246	-3.72929986031415
1247	-3.73130926981617
1248	-3.73333306260079
1249	-3.73537116488066
1250	-3.73742350262186
1251	-3.73949000154573
1252	-3.74157058713048
1253	-3.74366518461297
1254	-3.74577371899038
1255	-3.74789611502199
1256	-3.75003229723081
1257	-3.75218218990536
1258	-3.75434571710135
1259	-3.75652280264341
1260	-3.75871337012674
1261	-3.76091734291889
1262	-3.76313464416137
1263	-3.76536519677140
1264	-3.76760892344355
1265	-3.76986574665145
1266	-3.77213558864948
1267	-3.77441837147443
1268	-3.77671401694721
1269	-3.77902244667451
1270	-3.78134358205050
1271	-3.78367734425847
1272	-3.78602365427254
1273	-3.78838243285928
1274	-3.79075360057944
1275	-3.79313707778955
1276	-3.79553278464363
1277	-3.79794064109477
1278	-3.80036056689689
1279	-3.80279248160633
1280	-3.80523630458354
1281	-3.80769195499477
1282	-3.81015935181370
1283	-3.81263841382316
1284	-3.81512905961674
1285	-3.81763120760054
1286	-3.82014477599478
1287	-3.82266968283554
1288	-3.82520584597639
1289	-3.82775318309006
1290	-3.83031161167012
1291	-3.83288104903266
1292	-3.83546141231792
1293	-3.83805261849200
1294	-3.84065458434851
1295	-3.84326722651032
1296	-3.84589046143116
1297	-3.84852420539742
1298	-3.85116837452977
1299	-3.85382288478487
1300	-3.85648765195701
1301	-3.85916259167980
1302	-3.86184761942779
1303	-3.86454265051816
1304	-3.86724760011236
1305	-3.86996238321783
1306	-3.87268691468963
1307	-3.87542110923216
1308	-3.87816488140079
1309	-3.88091814560355
1310	-3.88368081610280
1311	-3.88645280701689
1312	-3.88923403232185
1313	-3.89202440585307
1314	-3.89482384130694
1315	-3.89763225224256
1316	-3.90044955208342
1317	-3.90327565411901
1318	-3.90611047150656
1319	-3.90895391727267
1320	-3.91180590431499
1321	-3.91466634540388
1322	-3.91753515318410
1323	-3.92041224017647
1324	-3.92329751877958
1325	-3.92619090127140
1326	-3.92909229981109
1327	-3.93200162644059
1328	-3.93491879308640
1329	-3.93784371156120
1330	-3.94077629356560
1331	-3.94371645068975
1332	-3.94666409441506
1333	-3.94961913611579
1334	-3.95258148706073
1335	-3.95555105841478
1336	-3.95852776124057
1337	-3.96151150650007
1338	-3.96450220505616
1339	-3.96749976767425
1340	-3.97050410502383
1341	-3.97351512768006
1342	-3.97653274612536
1343	-3.97955687075092
1344	-3.98258741185836
1345	-3.98562427966122
1346	-3.98866738428655
1347	-3.99171663577648
1348	-3.99477194408978
1349	-3.99783321910340
1350	-4.00090037061403
1351	-4.00397330833964
1352	-4.00705194192101
1353	-4.01013618092325
1354	-4.01322593483731
1355	-4.01632111308150
1356	-4.01942162500297
1357	-4.02252737987920
1358	-4.02563828691948
1359	-4.02875425526639
1360	-4.03187519399732
1361	-4.03500101212590
1362	-4.03813161860348
1363	-4.04126692232065
1364	-4.04440683210863
1365	-4.04755125674075
1366	-4.05070010493391
1367	-4.05385328534999
1368	-4.05701070659739
1369	-4.06017227723245
1370	-4.06333790576095
1371	-4.06650750063958
1372	-4.06968097027741
1373	-4.07285822303738
1374	-4.07603916723774
1375	-4.07922371115361
1376	-4.08241176301841
1377	-4.08560323102542
1378	-4.08879802332927
1379	-4.09199604804752
1380	-4.09519721326217
1381	-4.09840142702120
1382	-4.10160859734018
1383	-4.10481863220377
1384	-4.10803143956730
1385	-4.11124692735835
1386	-4.11446500347827
1387	-4.11768557580381
1388	-4.12090855218866
1389	-4.12413384046500
1390	-4.12736134844510
1391	-4.13059098392282
1392	-4.13382265467521
1393	-4.13705626846403
1394	-4.14029173303730
1395	-4.14352895613082
1396	-4.14676784546972
1397	-4.15000830876994
1398	-4.15325025373978
1399	-4.15649358808135
1400	-4.15973821949213
1401	-4.16298405566644
1402	-4.16623100429694
1403	-4.16947897307613
1404	-4.17272786969786
1405	-4.17597760185883
1406	-4.17922807726008
1407	-4.18247920360845
1408	-4.18573088861803
1409	-4.18898304001165
1410	-4.19223556552234
1411	-4.19548837289483
1412	-4.19874136988703
1413	-4.20199446427153
1414	-4.20524756383715
1415	-4.20850057639033
1416	-4.21175340975669
1417	-4.21500597178245
1418	-4.21825817033591
1419	-4.22150991330892
1420	-4.22476110861838
1421	-4.22801166420773
1422	-4.23126148804842
1423	-4.23451048814142
1424	-4.23775857251869
1425	-4.24100564924475
1426	-4.24425162641808
1427	-4.24749641217274
1428	-4.25073991467982
1429	-4.25398204214897
1430	-4.25722270282990
1431	-4.26046180501388
1432	-4.26369925703526
1433	-4.26693496727293
1434	-4.27016884415178
1435	-4.27340079614422
1436	-4.27663073177161
1437	-4.27985855960569
1438	-4.28308418827014
1439	-4.28630752644195
1440	-4.28952848285294
1441	-4.29274696629119
1442	-4.29596288560251
1443	-4.29917614969185
1444	-4.30238666752480
1445	-4.30559434812896
1446	-4.30879910059545
1447	-4.31200083408035
1448	-4.31519945780611
1449	-4.31839488106307
1450	-4.32158701321087
1451	-4.32477576367991
1452	-4.32796104197281
1453	-4.33114275766579
1454	-4.33432082041012
1455	-4.33749513993353
1456	-4.34066562604161
1457	-4.34383218861917
1458	-4.34699473763169
1459	-4.35015318312664
1460	-4.35330743523486
1461	-4.35645740417194
1462	-4.35960300023950
1463	-4.36274413382653
1464	-4.36588071541073
1465	-4.36901265555978
1466	-4.37213986493266
1467	-4.37526225428097
1468	-4.37837973445012
1469	-4.38149221638066
1470	-4.38459961110946
1471	-4.38770182977101
1472	-4.39079878359861
1473	-4.39389038392560
1474	-4.39697654218658
1475	-4.40005716991858
1476	-4.40313217876226
1477	-4.40620148046314
1478	-4.40926498687274
1479	-4.41232260994980
1480	-4.41537426176149
1481	-4.41841985448455
1482	-4.42145930040649
1483	-4.42449251192681
1484	-4.42751940155817
1485	-4.43053988192762
1486	-4.43355386577777
1487	-4.43656126596801
1488	-4.43956199547573
1489	-4.44255596739752
1490	-4.44554309495031
1491	-4.44852329147267
1492	-4.45149647042595
1493	-4.45446254539556
1494	-4.45742143009215
1495	-4.46037303835287
1496	-4.46331728414260
1497	-4.46625408155516
1498	-4.46918334481458
1499	-4.47210498827636
1500	-4.47501892642867
1501	-4.47792507389364
1502	-4.48082334542857
1503	-4.48371365592718
1504	-4.48659592042086
1505	-4.48947005407990
1506	-4.49233597221474
1507	-4.49519359027727
1508	-4.49804282386202
1509	-4.50088358870742
1510	-4.50371580069706
1511	-4.50653937586091
1512	-4.50935423037661
1513	-4.51216028057069
1514	-4.51495744291985
1515	-4.51774563405219
1516	-4.52052477074845
1517	-4.52329476994326
1518	-4.52605554872638
1519	-4.52880702434396
1520	-4.53154911419980
1521	-4.53428173585664
1522	-4.53700480703735
1523	-4.53971824562627
1524	-4.54242196967034
1525	-4.54511589738045
1526	-4.54779994713263
1527	-4.55047403746928
1528	-4.55313808710041
1529	-4.55579201490485
1530	-4.55843573993148
1531	-4.56106918140042
1532	-4.56369225870426
1533	-4.56630489140932
1534	-4.56890699925684
1535	-4.57149850216425
1536	-4.57407932022636
1537	-4.57664937371661
1538	-4.57920858308831
1539	-4.58175686897582
1540	-4.58429415219583
1541	-4.58682035374855
1542	-4.58933539481897
1543	-4.59183919677811
1544	-4.59433168118421
1545	-4.59681276978403
1546	-4.59928238451402
1547	-4.60174044750161
1548	-4.60418688106644
1549	-4.60662160772158
1550	-4.60904455017483
1551	-4.61145563132987
1552	-4.61385477428758
1553	-4.61624190234720
1554	-4.61861693900764
1555	-4.62097980796866
1556	-4.62333043313213
1557	-4.62566873860321
1558	-4.62799464869161
1559	-4.63030808791271
1560	-4.63260898098882
1561	-4.63489725285031
1562	-4.63717282863676
1563	-4.63943563369822
1564	-4.64168559359629
1565	-4.64392263410535
1566	-4.64614668121367
1567	-4.64835766112460
1568	-4.65055550025769
1569	-4.65274012524990
1570	-4.65491146295667
1571	-4.65706944045317
1572	-4.65921398503536
1573	-4.66134502422123
1574	-4.66346248575192
1575	-4.66556629759289
1576	-4.66765638793509
1577	-4.66973268519606
1578	-4.67179511802105
1579	-4.67384361528419
1580	-4.67587810608956
1581	-4.67789851977234
1582	-4.67990478589992
1583	-4.68189683427305
1584	-4.68387459492698
1585	-4.68583799813257
1586	-4.68778697439744
1587	-4.68972145446707
1588	-4.69164136932590
1589	-4.69354665019855
1590	-4.69543722855082
1591	-4.69731303609092
1592	-4.69917400477054
1593	-4.70102006678601
1594	-4.70285115457942
1595	-4.70466720083977
1596	-4.70646813850413
1597	-4.70825390075880
1598	-4.71002442104043
1599	-4.71177963303729
1600	-4.71351947069032
1601	-4.71524386819442
1602	-4.71695275999955
1603	-4.71864608081197
1604	-4.72032376559535
1605	-4.72198574957202
1606	-4.72363196822414
1607	-4.72526235729483
1608	-4.72687685278943
1609	-4.72847539097664
1610	-4.73005790838975
1611	-4.73162434182777
1612	-4.73317462835669
1613	-4.73470870531063
1614	-4.73622651029305
1615	-4.73772798117795
1616	-4.73921305611107
1617	-4.74068167351103
1618	-4.74213377207059
1619	-4.74356929075779
1620	-4.74498816881718
1621	-4.74639034577102
1622	-4.74777576142047
1623	-4.74914435584688
1624	-4.75049606941295
1625	-4.75183084276401
1626	-4.75314861682920
1627	-4.75444933282275
1628	-4.75573293224512
1629	-4.75699935688429
1630	-4.75824854881688
1631	-4.75948045040938
1632	-4.76069500431937
1633	-4.76189215349663
1634	-4.76307184118442
1635	-4.76423401092058
1636	-4.76537860653876
1637	-4.76650557216956
1638	-4.76761485224169
1639	-4.76870639148312
1640	-4.76978013492223
1641	-4.77083602788889
1642	-4.77187401601564
1643	-4.77289404523881
1644	-4.77389606179959
1645	-4.77488001224521
1646	-4.77584584342996
1647	-4.77679350251634
1648	-4.77772293697606
1649	-4.77863409459116
1650	-4.77952692345501
1651	-4.78040137197341
1652	-4.78125738886558
1653	-4.78209492316518
1654	-4.78291392422135
1655	-4.78371434169973
1656	-4.78449612558335
1657	-4.78525922617369
1658	-4.78600359409159
1659	-4.78672918027824
1660	-4.78743593599615
1661	-4.78812381283012
1662	-4.78879276268816
1663	-4.78944273780245
1664	-4.79007369073026
1665	-4.79068557435492
1666	-4.79127834188669
1667	-4.79185194686372
1668	-4.79240634315293
1669	-4.79294148495094
1670	-4.79345732678496
1671	-4.79395382351370
1672	-4.79443093032823
1673	-4.79488860275289
1674	-4.79532679664618
1675	-4.79574546820158
1676	-4.79614457394844
1677	-4.79652407075280
1678	-4.79688391581822
1679	-4.79722406668664
1680	-4.79754448123914
1681	-4.79784511769680
1682	-4.79812593462145
1683	-4.79838689091649
1684	-4.79862794582765
1685	-4.79884905894382
1686	-4.79905019019774
1687	-4.79923129986685
1688	-4.79939234857397
1689	-4.79953329728812
1690	-4.79965410732514
1691	-4.79975474034851
1692	-4.79983515836999
1693	-4.79989532375030
1694	-4.79993519919982
1695	-4.79995474777925
1696	-4.79995393290024
1697	-4.79993271832612
1698	-4.79989106817253
1699	-4.79982894690808
1700	-4.79974631935501
1701	-4.79964315068982
1702	-4.79951940644389
1703	-4.79937505250412
1704	-4.79921005511349
1705	-4.79902438087171
1706	-4.79881799673580
1707	-4.79859087002067
1708	-4.79834296839974
1709	-4.79807425990551
1710	-4.79778471293017
1711	-4.79747429622616
1712	-4.79714297890676
1713	-4.79679073044668
1714	-4.79641752068262
1715	-4.79602331981388
1716	-4.79560809840292
1717	-4.79517182737591
1718	-4.79471447802335
1719	-4.79423602200058
1720	-4.79373643132835
1721	-4.79321567839334
1722	-4.79267373594873
1723	-4.79211057711475
1724	-4.79152617537918
1725	-4.79092050459791
1726	-4.79029353899546
1727	-4.78964525316551
1728	-4.78897562207136
1729	-4.78828462104647
1730	-4.78757222579500
1731	-4.78683841239225
1732	-4.78608315728516
1733	-4.78530643729280
1734	-4.78450822960686
1735	-4.78368851179210
1736	-4.78284726178684
1737	-4.78198445790343
1738	-4.78110007882870
1739	-4.78019410362448
1740	-4.77926651172803
1741	-4.77831728295247
1742	-4.77734639748730
1743	-4.77635383589876
1744	-4.77533957913032
1745	-4.77430360850310
1746	-4.77324590571632
1747	-4.77216645284774
1748	-4.77106523235403
1749	-4.76994222707118
1750	-4.76879742021493
1751	-4.76763079538117
1752	-4.76644233654631
1753	-4.76523202806772
1754	-4.76399985468409
1755	-4.76274580151587
1756	-4.76146985406557
1757	-4.76017199821822
1758	-4.75885222024164
1759	-4.75751050678685
1760	-4.75614684488837
1761	-4.75476122196461
1762	-4.75335362581819
1763	-4.75192404463629
1764	-4.75047246699101
1765	-4.74899888183963
1766	-4.74750327852500
1767	-4.74598564677574
1768	-4.74444597670659
1769	-4.74288425881862
1770	-4.74130048399950
1771	-4.73969464352369
1772	-4.73806672905273
1773	-4.73641673263541
1774	-4.73474464670802
1775	-4.73305046409455
1776	-4.73133417800695
1777	-4.72959578204534
1778	-4.72783527019823
1779	-4.72605263684277
1780	-4.72424787674487
1781	-4.72242098505949
1782	-4.72057195733080
1783	-4.71870078949234
1784	-4.71680747786726
1785	-4.71489201916850
1786	-4.71295441049892
1787	-4.71099464935153
1788	-4.70901273360963
1789	-4.70700866154689
1790	-4.70498243182756
1791	-4.70293404350658
1792	-4.70086349602972
1793	-4.69877078923372
1794	-4.69665592334643
1795	-4.69451889898690
1796	-4.69235971716553
1797	-4.69017837928415
1798	-4.68797488713612
1799	-4.68574924290645
1800	-4.68350144917189
1801	-4.68123150890104
1802	-4.67893942545443
1803	-4.67662520258467
1804	-4.67428884443647
1805	-4.67193035554677
1806	-4.66954974084479
1807	-4.66714700565206
1808	-4.66472215568252
1809	-4.66227519704249
1810	-4.65980613623076
1811	-4.65731498013863
1812	-4.65480173604994
1813	-4.65226641164116
1814	-4.64970901498138
1815	-4.64712955453238
1816	-4.64452803914863
1817	-4.64190447807729
1818	-4.63925888095833
1819	-4.63659125782445
1820	-4.63390161910115
1821	-4.63118997560675
1822	-4.62845633855235
1823	-4.62570071954190
1824	-4.62292313057219
1825	-4.62012358403280
1826	-4.61730209270615
1827	-4.61445866976737
1828	-4.61159332878434
1829	-4.60870608371755
1830	-4.60579694892012
1831	-4.60286593913768
1832	-4.59991306950836
1833	-4.59693835556269
1834	-4.59394181322353
1835	-4.59092345880597
1836	-4.58788330901724
1837	-4.58482138095661
1838	-4.58173769211528
1839	-4.57863226037628
1840	-4.57550510401438
1841	-4.57235624169592
1842	-4.56918569247876
1843	-4.56599347581207
1844	-4.56277961153621
1845	-4.55954411988256
1846	-4.55628702147340
1847	-4.55300833732169
1848	-4.54970808883095
1849	-4.54638629779507
1850	-4.54304298639814
1851	-4.53967817721428
1852	-4.53629189320749
1853	-4.53288415773147
1854	-4.52945499452942
1855	-4.52600442773393
1856	-4.52253248186672
1857	-4.51903918183849
1858	-4.51552455294874
1859	-4.51198862088555
1860	-4.50843141172542
1861	-4.50485295193308
1862	-4.50125326836128
1863	-4.49763238825053
1864	-4.49399033922895
1865	-4.49032714931197
1866	-4.48664284690212
1867	-4.48293746078877
1868	-4.47921102014788
1869	-4.47546355454175
1870	-4.47169509391878
1871	-4.46790566861314
1872	-4.46409530934457
1873	-4.46026404721810
1874	-4.45641191372376
1875	-4.45253894073629
1876	-4.44864516051495
1877	-4.44473060570313
1878	-4.44079530932818
1879	-4.43683930480106
1880	-4.43286262591608
1881	-4.42886530685065
1882	-4.42484738216495
1883	-4.42080888680173
1884	-4.41674985608598
1885	-4.41267032572473
1886	-4.40857033180670
1887	-4.40444991080207
1888	-4.40030909956217
1889	-4.39614793531920
1890	-4.39196645568594
1891	-4.38776469865544
1892	-4.38354270260068
1893	-4.37930050627426
1894	-4.37503814880808
1895	-4.37075566971297
1896	-4.36645310887840
1897	-4.36213050657208
1898	-4.35778790343969
1899	-4.35342534050448
1900	-4.34904285916690
1901	-4.34464050120429
1902	-4.34021830877044
1903	-4.33577632439521
1904	-4.33131459098414
1905	-4.32683315181806
1906	-4.32233205055263
1907	-4.31781133121797
1908	-4.31327103821825
1909	-4.30871121633123
1910	-4.30413191070779
1911	-4.29953316687155
1912	-4.29491503071833
1913	-4.29027754851571
1914	-4.28562076690257
1915	-4.28094473288856
1916	-4.27624949385368
1917	-4.27153509754778
1918	-4.26680159209008
1919	-4.26204902596866
1920	-4.25727744804003
1921	-4.25248690752855
1922	-4.24767745402602
1923	-4.24284913749104
1924	-4.23800200824855
1925	-4.23313611698928
1926	-4.22825151476915
1927	-4.22334825300874
1928	-4.21842638349272
1929	-4.21348595836924
1930	-4.20852703014941
1931	-4.20354965170665
1932	-4.19855387627612
1933	-4.19353975745405
1934	-4.18850734919717
1935	-4.18345670582197
1936	-4.17838788200409
1937	-4.17330093277759
1938	-4.16819591353432
1939	-4.16307288002313
1940	-4.15793188834922
1941	-4.15277299497333
1942	-4.14759625671105
1943	-4.14240173073206
1944	-4.13718947455931
1945	-4.13195954606831
1946	-4.12671200348630
1947	-4.12144690539146
1948	-4.11616431071206
1949	-4.11086427872568
1950	-4.10554686905834
1951	-4.10021214168370
1952	-4.09486015692216
1953	-4.08949097544000
1954	-4.08410465824851
1955	-4.07870126670316
1956	-4.07328086250263
1957	-4.06784350768798
1958	-4.06238926464169
1959	-4.05691819608668
1960	-4.05143036508542
1961	-4.04592583503889
1962	-4.04040466968565
1963	-4.03486693310082
1964	-4.02931268969500
1965	-4.02374200421330
1966	-4.01815494173423
1967	-4.01255156766861
1968	-4.00693194775851
1969	-4.00129614807617
1970	-3.99564423502285
1971	-3.98997627532776
1972	-3.98429233604689
1973	-3.97859248456192
1974	-3.97287678857898
1975	-3.96714531612757
1976	-3.96139813555932
1977	-3.95563531554687
1978	-3.94985692508264
1979	-3.94406303347763
1980	-3.93825371036022
1981	-3.93242902567490
1982	-3.92658904968108
1983	-3.92073385295183
1984	-3.91486350637264
1985	-3.90897808114019
1986	-3.90307764876104
1987	-3.89716228105038
1988	-3.89123205013072
1989	-3.88528702843063
1990	-3.87932728868341
1991	-3.87335290392585
1992	-3.86736394749686
1993	-3.86136049303619
1994	-3.85534261448312
1995	-3.84931038607510
1996	-3.84326388234641
1997	-3.83720317812686
1998	-3.83112834854046
1999	-3.82503946900405
2000	-3.81893661522603
2001	-3.81281986320500
2002	-3.80668928922843
2003	-3.80054496987128
