time,temperature
47029,-0.6973
47029.5,-0.69266
47030,-0.7028
47030.5,-0.68334
47031,-0.69397
47031.5,-0.68645
47032,-0.68613
47032.5,-0.68877
47033,-0.68154
47033.5,-0.68193
47034,-0.6842
47034.5,-0.68073
47035,-0.67909
47035.5,-0.68089
47036,-0.67445
47036.5,-0.67017
47037,-0.67078
47037.5,-0.6739
47038,-0.67403
47038.5,-0.66453
47039,-0.66705
47039.5,-0.66159
47040,-0.66208
47040.5,-0.65447
47041,-0.66206
47041.5,-0.65606
47042,-0.65927
47042.5,-0.65858
47043,-0.65478
47043.5,-0.65131
47044,-0.65411
47044.5,-0.64499
47045,-0.64506
47045.5,-0.65214
47046,-0.64873
47046.5,-0.6451
47047,-0.63935
47047.5,-0.63899
47048,-0.63684
47048.5,-0.64276
47049,-0.63733
47049.5,-0.63616
47050,-0.63821
47050.5,-0.64091
47051,-0.64716
47051.5,-0.65487
47052,-0.66324
47052.5,-0.68756
47053,-0.70207
47053.5,-0.72644
47054,-0.75109
47054.5,-0.77306
47055,-0.80119
47055.5,-0.82928
47056,-0.86373
47056.5,-0.88576
47057,-0.92656
47057.5,-0.95504
47058,-0.98631
47058.5,-1.0227
47059,-1.0571
47059.5,-1.0912
47060,-1.1296
47060.5,-1.1665
47061,-1.2098
47061.5,-1.2471
47062,-1.2845
47062.5,-1.3221
47063,-1.3601
47063.5,-1.4075
47064,-1.4517
47064.5,-1.4866
47065,-1.5242
47065.5,-1.5585
47066,-1.5872
47066.5,-1.6254
47067,-1.6503
47067.5,-1.6879
47068,-1.7256
47068.5,-1.7667
47069,-1.7923
47069.5,-1.8336
47070,-1.862
47070.5,-1.8903
47071,-1.909
47071.5,-1.9338
47072,-1.9584
47072.5,-1.983
47073,-2.0079
47073.5,-2.0306
47074,-2.0466
47074.5,-2.0782
47075,-2.1059
47075.5,-2.1249
47076,-2.1529
47076.5,-2.1899
47077,-2.2029
47077.5,-2.2198
47078,-2.2419
47078.5,-2.2558
47079,-2.2651
47079.5,-2.2774
47080,-2.2758
47080.5,-2.2925
47081,-2.2991
47081.5,-2.3031
47082,-2.31
47082.5,-2.3071
47083,-2.3134
47083.5,-2.3201
47084,-2.3231
47084.5,-2.3167
47085,-2.3325
47085.5,-2.3322
47086,-2.3314
47086.5,-2.3442
47087,-2.3445
47087.5,-2.3545
47088,-2.3613
47088.5,-2.3679
47089,-2.3713
47089.5,-2.3838
47090,-2.3929
47090.5,-2.392
47091,-2.3994
47091.5,-2.4116
47092,-2.422
47092.5,-2.4405
47093,-2.4611
47093.5,-2.4884
47094,-2.5207
47094.5,-2.5545
47095,-2.5953
47095.5,-2.6299
47096,-2.6556
47096.5,-2.6818
47097,-2.7016
47097.5,-2.7188
47098,-2.732
47098.5,-2.7373
47099,-2.7462
47099.5,-2.7392
47100,-2.743
47100.5,-2.7264
47101,-2.7176
47101.5,-2.7023
47102,-2.6832
47102.5,-2.6702
47103,-2.661
47103.5,-2.6573
47104,-2.6535
47104.5,-2.6462
47105,-2.6482
47105.5,-2.6492
47106,-2.6612
47106.5,-2.6619
47107,-2.6526
47107.5,-2.6719
47108,-2.6831
47108.5,-2.7116
47109,-2.7246
47109.5,-2.7553
47110,-2.7774
47110.5,-2.7988
47111,-2.8145
47111.5,-2.8175
47112,-2.8309
47112.5,-2.8249
47113,-2.8165
47113.5,-2.8132
47114,-2.8127
47114.5,-2.8208
47115,-2.8252
47115.5,-2.8255
47116,-2.8386
47116.5,-2.856
47117,-2.8759
47117.5,-2.9063
47118,-2.9369
47118.5,-2.9777
47119,-3.0152
47119.5,-3.0529
47120,-3.0999
47120.5,-3.15
47121,-3.1905
47121.5,-3.2377
47122,-3.291
47122.5,-3.3343
47123,-3.3795
47123.5,-3.4186
47124,-3.4628
47124.5,-3.5009
47125,-3.5333
47125.5,-3.5649
47126,-3.5984
47126.5,-3.6214
47127,-3.6477
47127.5,-3.6795
47128,-3.7046
47128.5,-3.7368
47129,-3.752
47129.5,-3.7843
47130,-3.809
47130.5,-3.8331
47131,-3.8615
47131.5,-3.874
47132,-3.9026
47132.5,-3.9231
47133,-3.9327
47133.5,-3.9318
47134,-3.9082
47134.5,-3.8942
47135,-3.8662
47135.5,-3.8409
47136,-3.8112
47136.5,-3.7744
47137,-3.7517
47137.5,-3.715
47138,-3.671
47138.5,-3.6332
47139,-3.5919
